species_id,scientific_name,life_cycle,environment_type,watering_interval_days,recommended_soil,recommended_sunlight,temperature,humidity,soil_moisture,soil_ph,rainfall,rain_probability,wind_speed,season,month,hour,plant_age_days,latitude,longitude,heat_index,water_stress,dryness_index,evaporation_risk,watering_needed
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.75,88.9,66.45,0.3833333333333328,3.38,55.9,1.6305555555555555,Wet,1,0,22,-6.929808,107.601882,31.64,0.3372868791697553,13.86,30.05,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.46,82.7,68.35,0.6916666666666664,6.45,56.9,1.2222222222222223,Wet,1,3,22,-6.929808,107.601882,32.730000000000004,0.352703677000721,16.19,32.623333333333335,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.12,92.3,53.09,0.8083333333333327,0.0,48.8,1.1333333333333333,Wet,1,6,22,-6.929808,107.601882,33.35,0.4459234608985025,14.89,34.28333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.29,78.9,54.07,0.1416666666666657,4.13,46.8,1.777777777777778,Wet,1,9,22,-6.929808,107.601882,37.18,0.5318685309605956,21.4,41.87,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,32.07,71.6,46.39,0.5499999999999998,0.0,34.1,2.2111111111111112,Wet,1,12,22,-6.929808,107.601882,39.23,0.6767250474783709,24.91,48.71666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.0,74.3,44.77,0.333333333333333,1.17,50.1,1.811111111111111,Wet,1,15,22,-6.929808,107.601882,36.43,0.6336027965916539,21.57,46.31,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.7,85.3,59.27,0.9249999999999998,3.62,52.3,0.7444444444444445,Wet,1,18,22,-6.929808,107.601882,32.23,0.393230462916874,15.17,34.276666666666664,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.18,83.9,64.59,0.5750000000000002,3.01,59.8,1.2972222222222225,Wet,1,21,22,-6.929808,107.601882,33.57,0.3838999847537734,16.79,33.95666666666666,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.59,87.0,52.48,0.1333333333333328,0.0,45.7,1.45,Wet,1,0,22,-6.929808,107.601882,31.29,0.4224008975317876,13.89,35.233333333333334,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.25,93.7,52.65,0.4416666666666664,0.0,55.1,0.8861111111111111,Wet,1,3,22,-6.929808,107.601882,32.620000000000005,0.4333643988816402,13.88,33.38333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.38,90.5,57.21,0.0083333333333328,0.45,57.7,1.2111111111111112,Wet,1,6,22,-6.929808,107.601882,32.43,0.4016492011681841,14.329999999999998,33.016666666666666,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.62,81.8,60.15,0.0999999999999996,3.76,54.5,2.1194444444444445,Wet,1,9,22,-6.929808,107.601882,36.8,0.4680294358135732,20.44,38.43,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.52,70.8,41.53,0.6999999999999993,0.0,24.7,1.7083333333333337,Wet,1,12,22,-6.929808,107.601882,37.6,0.7176110980484364,23.44,49.57,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.42,74.2,49.21,0.4333333333333327,1.32,48.1,1.347222222222222,Wet,1,15,22,-6.929808,107.601882,37.84,0.6058554072893846,23.0,45.81,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.27,90.9,52.92,0.0833333333333321,0.0,48.3,1.4555555555555555,Wet,1,18,22,-6.929808,107.601882,33.36,0.4501112759643916,15.18,34.906666666666666,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.47,84.7,76.57,0.7333333333333325,6.52,50.2,1.0499999999999998,Wet,1,21,22,-6.929808,107.601882,33.94,0.3283485883717932,17.0,29.89,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.29,88.2,69.13,0.6749999999999989,4.56,60.6,1.286111111111111,Wet,1,0,22,-6.929808,107.601882,32.11,0.3320975331527164,14.47,29.75,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.36,86.8,63.46,0.2249999999999987,1.1,38.9,1.2999999999999998,Wet,1,3,22,-6.929808,107.601882,32.04,0.3623952838969903,14.68,32.153333333333336,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.97,81.5,49.64,0.4333333333333327,0.0,53.5,1.2777777777777777,Wet,1,6,22,-6.929808,107.601882,33.12,0.4930884676145339,16.82,39.6,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.95,73.6,42.93,0.583333333333333,0.0,31.3,1.2694444444444446,Wet,1,9,22,-6.929808,107.601882,37.31,0.6817664466196222,22.59,47.79,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.76,73.6,36.47,0.0166666666666657,0.0,28.2,1.586111111111111,Wet,1,12,22,-6.929808,107.601882,37.120000000000005,0.7942353883106485,22.4,49.81666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.31,73.8,38.66,0.6249999999999991,0.0,35.9,2.1083333333333334,Wet,1,15,22,-6.929808,107.601882,36.69,0.7390317700453858,21.93,48.72,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.84,86.3,49.39,0.0583333333333326,0.0,38.7,1.6194444444444445,Wet,1,18,22,-6.929808,107.601882,32.47,0.4731097439968247,15.21,37.330000000000005,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.91,83.7,63.72,0.8833333333333329,6.31,54.2,1.45,Wet,1,21,22,-6.929808,107.601882,33.28,0.3848887515451174,16.54,34.13333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.09,92.6,75.12,0.1166666666666662,8.38,61.3,1.2416666666666665,Wet,1,0,22,-6.929808,107.601882,33.35,0.3164739884393063,14.83,26.820000000000004,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.77,81.2,61.93,0.2833333333333323,2.73,41.9,1.1944444444444444,Wet,1,3,22,-6.929808,107.601882,32.89,0.3936119497854759,16.65,35.47,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.71,92.3,66.01,0.333333333333333,3.0,66.8,1.5833333333333333,Wet,1,6,22,-6.929808,107.601882,32.94,0.3538277868974779,14.48,29.703333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.32,78.2,58.7,0.7916666666666661,5.9,44.2,1.9194444444444445,Wet,1,9,22,-6.929808,107.601882,38.14,0.5078726968174204,22.5,41.24666666666666,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,32.09,67.2,47.29,0.4499999999999993,0.0,36.1,2.344444444444444,Wet,1,12,22,-6.929808,107.601882,38.81,0.6645268171464072,25.370000000000005,49.89666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.35,78.9,67.21,0.9249999999999998,7.96,41.0,2.0277777777777777,Wet,1,15,22,-6.929808,107.601882,37.24,0.4302888139568979,21.46,37.53,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.36,89.2,48.33,0.2249999999999987,0.0,48.5,0.8111111111111111,Wet,1,18,22,-6.929808,107.601882,32.28,0.4735455098317453,14.44,36.39666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.46,80.0,50.86,0.4249999999999989,0.62,54.4,0.7333333333333334,Wet,1,21,22,-6.929808,107.601882,33.46,0.4909371384496722,17.46,40.02,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.42,87.8,60.01,0.7833333333333332,1.24,60.9,0.925,Wet,1,0,22,-6.929808,107.601882,33.2,0.4002622520898213,15.640000000000002,33.67666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.47,80.9,57.42,0.8499999999999988,2.38,40.7,0.8972222222222221,Wet,1,3,22,-6.929808,107.601882,33.56,0.4359808284833961,17.38,37.54,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.07,89.0,51.54,0.6499999999999995,0.0,51.2,1.3583333333333332,Wet,1,6,22,-6.929808,107.601882,32.97,0.4581271412257328,15.17,35.86666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.01,78.4,39.41,0.3499999999999996,0.0,39.7,1.8833333333333333,Wet,1,9,22,-6.929808,107.601882,36.85,0.7178916109873794,21.17,46.73666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,31.57,76.3,44.51,0.4833333333333325,0.0,38.4,2.1555555555555554,Wet,1,12,22,-6.929808,107.601882,39.2,0.6936936936936937,23.94,47.443333333333335,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.69,80.4,48.36,0.1499999999999994,0.0,35.5,2.1416666666666666,Wet,1,15,22,-6.929808,107.601882,36.73,0.5812398703403566,20.65,42.873333333333335,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.36,93.6,64.04,0.6916666666666664,2.6,47.3,1.486111111111111,Wet,1,18,22,-6.929808,107.601882,32.72,0.3591635916359163,14.0,29.69333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.82,86.6,73.77,0.5333333333333323,5.78,58.7,1.2833333333333334,Wet,1,21,22,-6.929808,107.601882,31.48,0.3052026213722081,14.16,28.423333333333336,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.38,88.2,55.31,0.916666666666666,0.0,41.7,1.5555555555555554,Wet,1,0,22,-6.929808,107.601882,33.2,0.4329603977979044,15.56,35.083333333333336,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.97,84.9,76.85,0.5916666666666659,7.99,50.2,1.2111111111111112,Wet,1,3,22,-6.929808,107.601882,32.46,0.3078998073217726,15.48,28.73,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.62,88.2,72.89,0.4083333333333332,8.39,44.4,1.036111111111111,Wet,1,6,22,-6.929808,107.601882,33.44,0.3331979970226011,15.8,29.383333333333336,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.37,75.0,47.56,0.958333333333333,0.6,33.4,1.336111111111111,Wet,1,9,22,-6.929808,107.601882,37.870000000000005,0.6254118616144975,22.87,46.06,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.93,71.3,39.12,0.0083333333333328,0.0,42.9,2.111111111111111,Wet,1,12,22,-6.929808,107.601882,37.06,0.746011964107677,22.8,49.81333333333333,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.17,75.1,52.47,0.8916666666666666,0.0,28.3,1.8833333333333333,Wet,1,15,22,-6.929808,107.601882,35.68,0.5268374789601646,20.660000000000004,42.92333333333334,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.03,89.4,54.13,0.0249999999999994,1.66,46.6,1.3916666666666666,Wet,1,18,22,-6.929808,107.601882,31.97,0.4177398875385452,14.09,34.17666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.25,84.1,53.95,0.4666666666666659,2.03,56.3,0.8722222222222222,Wet,1,21,22,-6.929808,107.601882,32.66,0.4413102820746132,15.84,36.81666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.23,82.4,57.46,0.1333333333333328,1.65,44.2,0.7916666666666666,Wet,1,0,22,-6.929808,107.601882,33.47,0.4315771467670202,16.990000000000002,36.86666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.06,81.3,61.35,0.2666666666666666,0.0,40.6,0.8333333333333333,Wet,1,3,22,-6.929808,107.601882,33.19,0.4019246190858059,16.93,35.82333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.59,93.3,52.12,0.4666666666666659,0.0,64.2,1.2194444444444443,Wet,1,6,22,-6.929808,107.601882,32.92,0.4440888554216867,14.26,33.92,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.25,75.1,44.99,0.6166666666666663,0.0,44.5,1.9083333333333328,Wet,1,9,22,-6.929808,107.601882,35.76,0.614263970428354,20.74,45.47,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.68,71.2,42.24,0.6833333333333327,0.0,23.7,2.230555555555555,Wet,1,12,22,-6.929808,107.601882,37.8,0.7095282146160962,23.56,49.306666666666665,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.94,79.6,50.67,0.6416666666666657,0.0,34.4,1.772222222222222,Wet,1,15,22,-6.929808,107.601882,36.9,0.5600928972324366,20.980000000000004,42.53666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.51,91.6,67.68,0.8249999999999993,4.55,54.2,1.0166666666666666,Wet,1,18,22,-6.929808,107.601882,31.67,0.3277518928363424,13.35,28.58,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.78,90.3,70.97,0.7083333333333321,4.95,59.5,1.3833333333333335,Wet,1,21,22,-6.929808,107.601882,33.81,0.3443101292205086,15.750000000000002,29.430000000000003,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.35,89.4,65.17,0.8583333333333334,3.35,53.9,0.7222222222222222,Wet,1,0,22,-6.929808,107.601882,34.290000000000006,0.3831041257367387,16.41,32.04333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.9,88.7,50.02,0.1499999999999994,0.0,58.2,0.7472222222222222,Wet,1,3,22,-6.929808,107.601882,31.77,0.4488435907487259,14.029999999999998,35.69333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.63,93.3,54.45,0.2916666666666661,0.0,57.0,1.3611111111111112,Wet,1,6,22,-6.929808,107.601882,31.96,0.4081154192966636,13.3,32.50333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.04,74.5,51.16,0.2333333333333334,0.0,42.9,1.886111111111111,Wet,1,9,22,-6.929808,107.601882,37.49,0.5759202453987731,22.59,44.80666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.57,71.4,47.76,0.3249999999999993,0.0,36.2,2.1666666666666665,Wet,1,12,22,-6.929808,107.601882,37.71,0.6269483182936834,23.43,47.32666666666666,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.89,70.8,43.31,0.458333333333333,0.0,23.3,1.4138888888888888,Wet,1,15,22,-6.929808,107.601882,36.97,0.674565560821485,22.81,48.55666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.22,90.3,67.79,0.4333333333333327,3.11,50.0,1.0305555555555554,Wet,1,18,22,-6.929808,107.601882,33.25,0.3520860590202064,15.19,30.116666666666664,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.12,86.2,62.72,0.1583333333333332,2.47,60.4,1.452777777777778,Wet,1,21,22,-6.929808,107.601882,33.74,0.394224733207784,16.5,33.77333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.28,89.5,50.18,0.3083333333333327,0.0,59.5,0.7833333333333332,Wet,1,0,22,-6.929808,107.601882,34.230000000000004,0.4939429464634623,16.330000000000002,36.96,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.1,85.6,56.22,0.7249999999999996,0.0,39.0,1.5805555555555555,Wet,1,3,22,-6.929808,107.601882,33.660000000000004,0.4386578119538623,16.540000000000003,36.12666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.75,92.3,53.37,0.2916666666666661,0.0,56.3,0.8055555555555555,Wet,1,6,22,-6.929808,107.601882,31.98,0.4184292808534118,13.52,33.27666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.65,72.1,52.46,1.0,0.0,27.9,2.083333333333333,Wet,1,9,22,-6.929808,107.601882,36.86,0.554620276842499,22.44,44.91333333333333,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,31.76,67.9,34.85,0.75,0.0,22.7,2.0444444444444443,Wet,1,12,22,-6.929808,107.601882,38.55,0.8859135285913529,24.97,53.59,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,27.76,84.0,39.28,0.7999999999999998,0.0,37.0,1.2166666666666666,Wet,1,15,22,-6.929808,107.601882,36.16,0.6891757696127111,19.36,44.080000000000005,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.73,86.6,64.91,0.9916666666666664,2.71,49.1,1.5944444444444446,Wet,1,18,22,-6.929808,107.601882,33.39,0.3752086178121681,16.07,32.650000000000006,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.38,86.0,70.54,0.0666666666666664,9.4,47.2,0.7083333333333333,Wet,1,21,22,-6.929808,107.601882,31.98,0.3268101761252446,14.78,30.07333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.5,84.8,61.87,0.0333333333333332,5.48,49.3,1.4583333333333333,Wet,1,0,22,-6.929808,107.601882,32.980000000000004,0.3896930173373628,16.02,34.11000000000001,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.57,91.4,66.35,0.3499999999999996,2.54,52.9,1.5916666666666668,Wet,1,3,22,-6.929808,107.601882,31.71,0.3351150705270972,13.43,29.13,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.48,85.2,66.9,0.2583333333333328,3.06,51.6,0.7111111111111111,Wet,1,6,22,-6.929808,107.601882,32.0,0.3458026509572901,14.96,31.619999999999997,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.99,80.2,60.25,0.8083333333333327,4.63,40.6,1.9555555555555555,Wet,1,9,22,-6.929808,107.601882,38.01,0.4896326530612244,21.97,39.84333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.5,80.5,45.47,0.1583333333333332,0.0,49.7,1.725,Wet,1,12,22,-6.929808,107.601882,37.55,0.6348181622552185,21.45,44.34333333333333,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.92,78.1,40.15,0.9749999999999996,0.0,35.6,1.3222222222222222,Wet,1,15,22,-6.929808,107.601882,37.73,0.7270959902794655,22.110000000000003,47.196666666666665,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.15,87.9,60.54,0.5499999999999998,0.0,49.2,0.8222222222222222,Wet,1,18,22,-6.929808,107.601882,32.94,0.3924276893077673,15.359999999999998,33.28666666666666,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.72,92.9,50.28,0.3833333333333328,1.1,48.7,1.163888888888889,Wet,1,21,22,-6.929808,107.601882,32.01,0.4430577223088923,13.429999999999998,34.086666666666666,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.34,86.9,65.09,0.5999999999999996,3.72,52.3,0.8555555555555555,Wet,1,0,22,-6.929808,107.601882,33.03,0.3682856710546224,15.65,32.23,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.66,82.3,49.08,0.4666666666666659,0.0,44.5,1.0944444444444443,Wet,1,3,22,-6.929808,107.601882,32.89,0.4924121405750798,16.43,39.31333333333334,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.09,92.1,61.13,0.1916666666666664,5.27,46.6,1.6222222222222222,Wet,1,6,22,-6.929808,107.601882,33.3,0.3877353935296957,14.88,31.65,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.34,71.7,38.04,0.1499999999999994,0.0,40.5,1.2166666666666666,Wet,1,9,22,-6.929808,107.601882,36.51,0.7515368852459017,22.17,49.64666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.59,78.0,40.22,0.4999999999999991,0.0,53.0,2.136111111111111,Wet,1,12,22,-6.929808,107.601882,38.39,0.7421154779233382,22.79,47.653333333333336,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.81,76.8,42.67,0.4999999999999991,0.0,37.7,1.9416666666666669,Wet,1,15,22,-6.929808,107.601882,37.49,0.6826196473551637,22.13,46.71666666666666,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.03,90.1,59.96,0.3999999999999994,0.0,48.1,0.8277777777777777,Wet,1,18,22,-6.929808,107.601882,34.04,0.4105971128608924,16.020000000000003,33.333333333333336,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.51,86.4,59.52,0.3083333333333327,4.8,39.8,1.4555555555555555,Wet,1,21,22,-6.929808,107.601882,31.15,0.3719431592861864,13.87,33.03333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.92,88.2,55.11,0.6583333333333332,1.68,50.1,1.1305555555555555,Wet,1,0,22,-6.929808,107.601882,33.74,0.4441276064872572,16.1,35.51,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.97,87.1,62.96,0.3916666666666657,1.97,40.1,0.7888888888888889,Wet,1,3,22,-6.929808,107.601882,32.68,0.374765478424015,15.26,32.626666666666665,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.82,91.2,48.83,0.5083333333333329,0.39,64.0,1.027777777777778,Wet,1,6,22,-6.929808,107.601882,31.94,0.4579570539835441,13.7,35.20333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.97,76.4,54.87,0.2499999999999991,5.66,30.9,1.877777777777777,Wet,1,9,22,-6.929808,107.601882,36.61,0.5185251476642205,21.33,42.22333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,31.94,69.0,36.19,0.6999999999999993,0.0,44.3,1.8666666666666665,Wet,1,12,22,-6.929808,107.601882,38.84,0.8588330196289325,25.04,52.89666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,27.79,76.8,50.85,0.333333333333333,0.0,29.2,1.525,Wet,1,15,22,-6.929808,107.601882,35.47,0.5359691417550626,20.11,42.64333333333334,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.84,90.2,82.53,0.4666666666666659,12.07,56.5,0.8944444444444445,Wet,1,18,22,-6.929808,107.601882,32.86,0.2854064407997126,14.82,24.98333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.5,87.7,59.96,0.166666666666666,0.0,58.3,0.8472222222222221,Wet,1,21,22,-6.929808,107.601882,34.27,0.4183070866141732,16.73,34.446666666666665,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.27,88.5,55.91,0.8583333333333334,1.48,61.9,0.8388888888888889,Wet,1,0,22,-6.929808,107.601882,34.12,0.4440344403444035,16.42,35.376666666666665,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.22,85.8,66.79,0.958333333333333,7.06,58.3,0.75,Wet,1,3,22,-6.929808,107.601882,31.8,0.3425283965186605,14.64,31.28333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.8,95.0,73.9,0.3416666666666659,11.38,62.0,0.7611111111111112,Wet,1,6,22,-6.929808,107.601882,32.3,0.3044058744993324,13.3,25.566666666666663,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.91,77.2,46.3,0.4083333333333332,2.27,51.1,1.9138888888888888,Wet,1,9,22,-6.929808,107.601882,36.63,0.6112050739957717,21.19,44.77333333333333,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,31.8,71.9,44.32,0.5499999999999998,0.0,43.6,2.0694444444444446,Wet,1,12,22,-6.929808,107.601882,38.99,0.7016769638128861,24.61,49.126666666666665,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.17,75.1,39.85,0.5499999999999998,0.0,43.1,1.4944444444444445,Wet,1,15,22,-6.929808,107.601882,36.68,0.7140758873929008,21.660000000000004,47.796666666666674,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.33,82.5,54.95,0.5416666666666661,0.0,48.6,1.275,Wet,1,18,22,-6.929808,107.601882,32.58,0.43485254691689,16.08,37.07,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.85,86.3,61.17,0.8666666666666663,3.07,50.1,0.7583333333333333,Wet,1,21,22,-6.929808,107.601882,33.480000000000004,0.3997104712884027,16.220000000000002,34.07666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.86,89.3,61.53,0.4833333333333325,0.0,55.8,0.7944444444444444,Wet,1,0,22,-6.929808,107.601882,31.79,0.3655845194306732,13.93,31.63,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.95,89.9,59.84,0.6749999999999989,4.03,64.7,1.25,Wet,1,3,22,-6.929808,107.601882,31.94,0.3772189349112426,13.96,32.053333333333335,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.79,85.5,56.46,0.1583333333333332,0.0,42.6,1.1944444444444444,Wet,1,6,22,-6.929808,107.601882,33.34,0.4314305603898364,16.24,35.873333333333335,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.16,73.1,50.26,0.0583333333333326,0.0,39.8,1.25,Wet,1,9,22,-6.929808,107.601882,36.47,0.5688646117830668,21.85,44.98666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,32.15,74.2,44.13,0.8833333333333329,4.69,49.1,1.597222222222222,Wet,1,12,22,-6.929808,107.601882,39.57,0.7123864391757145,24.73,48.656666666666666,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.16,78.3,47.67,0.4666666666666659,0.0,32.8,2.0027777777777778,Wet,1,15,22,-6.929808,107.601882,37.99,0.6196835833162112,22.33,44.78333333333334,1
