user_id,plant_id,location_id,sensor_id,species_id,plant_name,scientific_name,life_cycle,environment_type,watering_interval_days,recommended_soil,recommended_sunlight,propagation_method,pest_susceptibility,growth_stage,temperature,humidity,soil_moisture,soil_ph,soil_temp_c,rainfall,rain_probability,wind_speed,light_intensity,latitude,longitude,country,state,city,timezone,year,month,day,hour,day_of_week,week_of_year,plant_age_days,plant_age_group,current_height_cm,height_cm,season,hemisphere,is_tropical_country,temperature_f,temperature_range,hot_day,cold_day,optimal_temperature,humidity_level,high_humidity,low_humidity,optimal_humidity,soil_status,dry_soil,wet_soil,optimal_soil,growth_progress,days_since_watered,watering_due,irrigation_score,irrigation_needed,irrigation_priority,watering_needed,watering_amount_liters,water_stress,dryness_index,heat_index,evaporation_risk,good_growing_conditions,future_height_cm,growth_rate,disease_name,disease_risk,yield_kg
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,23.8,86.5,57.3,0.6749999999999989,22.82,0.0,42.7,1.4333333333333331,0.0084781314939657,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,3,0,2,45,Growing,21.04,21.04,Wet,Southern,1,74.84,-1.1999999999999993,0,0,1,High,1,0,0,Optimal,0,0,1,2,8,1,67.14,0,Medium,0,0.0,0.40823327615780447,15.15,32.45,34.6,0,25.53,0.42,none,26.49,2.92
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,24.77,81.6,54.95,0.75,22.88,0.0,45.9,1.3888888888888888,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,6,0,2,45,Growing,21.04,21.04,Wet,Southern,1,76.586,-0.23000000000000043,0,0,1,High,1,0,0,Optimal,0,0,1,2,8,1,72.23,0,Medium,0,0.0,0.4427167113494191,16.61,32.93,37.663333333333334,0,25.77,0.42,none,23.24,3.61
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,27.87,75.7,42.87,0.3083333333333327,26.83,0.0,31.6,1.275,0.6866506014692826,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,9,0,2,45,Growing,21.04,21.04,Wet,Southern,1,82.166,2.870000000000001,0,0,1,High,0,0,0,Optimal,0,0,1,2,8,1,89.15,1,High,1,0.0,0.6352860724868932,20.3,35.44,45.72333333333333,0,25.73,0.42,none,14.45,3.58
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,29.74,74.2,39.66,0.0249999999999994,28.06,0.0,27.8,1.45,0.970828983697402,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,12,0,2,45,Growing,21.04,21.04,Wet,Southern,1,85.532,4.739999999999998,0,0,1,High,0,0,0,Optimal,0,0,1,2,8,1,94.45,1,High,1,2.54,0.7314313821938023,22.32,37.16,48.54,0,25.86,0.419,none,9.11,2.93
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,29.53,76.7,56.08,0.6166666666666663,27.73,3.08,30.8,1.338888888888889,0.6817432365193806,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,15,0,2,45,Growing,21.04,21.04,Wet,Southern,1,85.154,4.530000000000001,0,0,1,High,0,0,0,Optimal,0,0,1,2,8,1,76.86,0,Medium,0,0.0,0.517344078486335,21.86,37.2,42.093333333333334,0,25.51,0.42,none,21.27,4.23
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,23.18,85.1,64.38,0.0749999999999992,21.96,2.83,53.5,1.3194444444444444,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,18,0,2,45,Growing,21.04,21.04,Wet,Southern,1,73.724,-1.8200000000000003,0,0,1,High,1,0,0,Optimal,0,0,1,2,8,1,60.12,0,Medium,0,0.0,0.35454267360048947,14.67,31.689999999999998,32.29333333333334,0,25.67,0.42,none,29.83,3.61
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,22.63,93.3,52.11,0.8666666666666663,21.55,0.0,68.1,0.8277777777777777,0.0162343047249241,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,5,21,0,2,45,Growing,21.04,21.04,Wet,Southern,1,72.734,-2.370000000000001,0,0,1,High,1,0,0,Optimal,0,0,1,2,8,1,68.67,0,Medium,0,0.0,0.4260967802673696,13.299999999999999,31.96,33.28333333333333,0,25.59,0.42,none,33.22,2.85
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,24.4,85.9,64.55,0.7833333333333332,23.28,2.78,50.2,0.7166666666666667,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,6,0,1,2,45,Growing,21.04,21.04,Wet,Southern,1,75.92,-0.6000000000000014,0,0,1,High,1,0,0,Optimal,0,0,1,2,9,1,60.61,0,Medium,0,0.0,0.3722349351639969,15.809999999999999,32.99,32.78333333333333,0,26.38,0.42,none,30.16,3.75
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,22.7,87.5,62.2,0.2916666666666661,22.08,4.37,40.4,1.172222222222222,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,6,3,1,2,45,Growing,21.04,21.04,Wet,Southern,1,72.86,-2.3000000000000007,0,0,1,High,1,0,0,Optimal,0,0,1,2,9,1,60.96,0,Medium,0,0.0,0.3591772151898734,13.95,31.45,31.899999999999995,0,25.88,0.42,none,34.98,3.65
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,25.14,85.5,66.61,0.3916666666666657,23.7,8.86,57.4,0.8416666666666666,0.0098147298998039,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,6,6,1,2,45,Growing,21.04,21.04,Wet,Southern,1,77.252,0.14000000000000057,0,0,1,High,1,0,0,Optimal,0,0,1,2,9,1,59.3,0,Medium,0,0.0,0.3718384854311492,16.59,33.69,32.723333333333336,0,25.88,0.42,none,31.36,4.48
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,29.32,74.3,49.17,0.4499999999999993,28.43,0.0,35.3,1.9972222222222225,0.6818505546395575,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,6,9,1,2,45,Growing,21.04,21.04,Wet,Southern,1,84.776,4.32,0,0,1,High,0,0,0,Optimal,0,0,1,2,9,1,84.57,1,High,1,0.0,0.5844129958142316,21.89,36.75,45.05666666666667,0,26.24,0.42,none,14.52,3.34
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,30.09,79.0,40.13,0.7999999999999998,28.14,0.0,40.4,1.8277777777777775,0.9616484063259152,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,6,12,1,2,45,Growing,21.04,21.04,Wet,Southern,1,86.162,5.09,1,0,0,High,0,0,0,Optimal,0,0,1,2,9,1,92.34,1,High,1,2.37,0.7315827862873814,22.189999999999998,37.99,47.01666666666667,0,25.78,0.42,none,16.79,4.06
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,29.47,79.0,44.7,0.041666666666666,27.57,2.68,35.9,1.5611111111111111,0.6665626006107377,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,6,15,1,2,45,Growing,21.04,21.04,Wet,Southern,1,85.046,4.469999999999999,0,0,1,High,0,0,0,Optimal,0,0,1,2,9,1,87.28,1,High,1,0.0,0.6448577680525164,21.57,37.37,45.080000000000005,0,26.05,0.42,none,16.79,3.43
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,23.12,92.3,50.8,0.6749999999999989,21.73,0.17,61.9,1.363888888888889,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,6,18,1,2,45,Growing,21.04,21.04,Wet,Southern,1,73.616,-1.879999999999999,0,0,1,High,1,0,0,Optimal,0,0,1,2,9,1,70.78,0,Medium,0,0.0,0.4463320463320464,13.89,32.35,34.38,0,25.78,0.42,none,30.08,3.87
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,23.41,88.7,74.09,0.8499999999999988,22.58,6.18,56.2,1.5611111111111111,0.022927052946858,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,6,21,1,2,45,Growing,21.04,21.04,Wet,Southern,1,74.138,-1.5899999999999999,0,0,1,High,1,0,0,Wet,0,1,0,2,9,1,49.16,0,Medium,0,0.0,0.3117592222666134,14.54,32.28,28.01,0,26.17,0.42,none,38.97,4.73
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,22.57,85.9,62.15,0.2583333333333328,21.49,0.0,57.8,0.8944444444444445,0.003804915169904,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,7,0,2,2,45,Growing,21.04,21.04,Wet,Southern,1,72.626,-2.4299999999999997,0,0,1,High,1,0,0,Optimal,0,0,1,2,10,1,61.55,0,Medium,0,0.0,0.35740300870942204,13.98,31.160000000000004,32.36333333333334,0,26.6,0.42,none,32.11,4.49
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,23.48,93.7,63.7,0.1166666666666662,22.55,3.51,60.2,1.172222222222222,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,7,3,2,2,45,Growing,21.04,21.04,Wet,Southern,1,74.264,-1.5199999999999996,0,0,1,High,1,0,0,Optimal,0,0,1,2,10,1,57.6,0,Medium,0,0.0,0.36290571870170013,14.11,32.85,29.853333333333335,0,26.25,0.42,none,36.52,3.37
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,25.46,88.3,60.64,0.3999999999999994,24.03,0.0,46.3,1.5555555555555554,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,7,6,2,2,45,Growing,21.04,21.04,Wet,Southern,1,77.828,0.46000000000000085,0,0,1,High,1,0,0,Optimal,0,0,1,2,10,1,64.41,0,Medium,0,0.0,0.41304347826086957,16.630000000000003,34.29,33.99333333333333,0,26.37,0.42,none,34.03,3.97
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,30.02,79.6,56.86,0.0499999999999989,29.28,4.85,53.9,1.5555555555555554,0.6741138937940858,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,7,9,2,2,45,Growing,21.04,21.04,Wet,Southern,1,86.036,5.02,1,0,0,High,0,0,0,Optimal,0,0,1,2,10,1,75.32,0,Medium,0,0.0,0.5188385758727964,22.060000000000002,37.98,41.193333333333335,0,26.23,0.42,none,25.33,3.66
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,29.66,73.1,34.22,0.4916666666666662,28.53,0.0,29.6,2.2416666666666667,0.980312003043932,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,7,12,2,2,45,Growing,21.04,21.04,Wet,Southern,1,85.388,4.66,0,0,1,High,0,0,0,Optimal,0,0,1,2,10,1,100.27,1,High,1,2.61,0.8421351504826803,22.35,36.97,50.666666666666664,0,26.24,0.42,none,8.82,3.56
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,27.52,83.1,53.54,0.7249999999999996,25.69,0.71,56.7,1.4416666666666669,0.6702114166967482,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,7,15,2,2,45,Growing,21.04,21.04,Wet,Southern,1,81.536,2.5199999999999996,0,0,1,High,1,0,0,Optimal,0,0,1,2,10,1,75.24,0,Medium,0,0.0,0.5045837917125046,19.21,35.83,39.46666666666667,0,26.47,0.42,none,26.92,3.88
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,24.9,83.0,47.49,0.7333333333333325,23.01,0.0,57.0,1.3583333333333332,0.0018048956575186,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,7,18,2,2,45,Growing,21.04,21.04,Wet,Southern,1,76.82,-0.10000000000000142,0,0,1,High,1,0,0,Optimal,0,0,1,2,10,1,79.23,0,Medium,0,0.0,0.5135079397813982,16.599999999999998,33.2,39.77,0,26.65,0.42,none,22.12,3.59
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,23.93,83.1,61.01,0.0999999999999996,22.59,2.15,37.2,1.5388888888888888,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,7,21,2,2,45,Growing,21.04,21.04,Wet,Southern,1,75.074,-1.0700000000000003,0,0,1,High,1,0,0,Optimal,0,0,1,2,10,1,64.89,0,Medium,0,0.0,0.3859054991130463,15.620000000000001,32.24,34.583333333333336,0,26.24,0.42,none,28.48,4.68
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,23.31,91.3,48.04,0.583333333333333,21.79,0.0,54.8,0.8444444444444444,0.01552210265466,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,8,0,3,2,45,Growing,21.04,21.04,Wet,Southern,1,73.958,-1.6900000000000013,0,0,1,High,1,0,0,Optimal,0,0,1,2,11,1,74.09,0,Medium,0,0.0,0.475326264274062,14.18,32.44,35.76,0,26.82,0.42,none,24.7,3.73
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,22.59,90.7,69.05,0.9083333333333324,22.02,5.83,62.7,1.6416666666666666,0.0104391262353779,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,8,3,3,2,45,Growing,21.04,21.04,Wet,Southern,1,72.662,-2.41,0,0,1,High,1,0,0,Optimal,0,0,1,2,11,1,52.74,0,Medium,0,0.0,0.32248394004282654,13.52,31.66,28.47666666666667,0,26.9,0.42,none,35.27,3.77
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,22.69,93.2,62.1,0.7999999999999998,22.15,1.03,52.0,1.161111111111111,0.0018927013922087,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,8,6,3,2,45,Growing,21.04,21.04,Wet,Southern,1,72.842,-2.3099999999999987,0,0,1,High,1,0,0,Optimal,0,0,1,2,11,1,58.77,0,Medium,0,0.0,0.3595879556259905,13.370000000000001,32.010000000000005,30.026666666666667,0,26.98,0.42,none,37.56,4.1
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,28.27,82.6,47.5,0.5416666666666661,26.46,0.0,40.2,1.186111111111111,0.6902311242060898,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,8,9,3,2,45,Growing,21.04,21.04,Wet,Southern,1,82.886,3.2699999999999996,0,0,1,High,1,0,0,Optimal,0,0,1,2,11,1,82.08,1,High,1,0.0,0.5828865979381443,20.009999999999998,36.53,42.14666666666667,0,26.84,0.42,none,19.8,4.2
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,32.01,70.3,46.58,0.7249999999999996,31.44,0.0,45.2,1.6138888888888887,0.967199679996878,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,8,12,3,2,45,Growing,21.04,21.04,Wet,Southern,1,89.618,7.009999999999998,1,0,0,High,0,0,0,Optimal,0,0,1,2,11,1,90.91,1,High,1,2.36,0.6727616645649432,24.979999999999997,39.04,49.04666666666666,0,26.82,0.408,none,16.09,3.29
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,28.54,79.2,47.64,0.5916666666666659,27.48,0.0,42.2,1.3444444444444443,0.700933667645538,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,8,15,3,2,45,Growing,21.04,21.04,Wet,Southern,1,83.372,3.539999999999999,0,0,1,High,0,0,0,Optimal,0,0,1,2,11,1,83.51,1,High,1,0.0,0.5867598684210527,20.619999999999997,36.46,43.413333333333334,0,27.3,0.42,none,20.08,2.97
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,24.15,83.9,63.75,0.2333333333333334,22.95,4.69,53.6,0.8638888888888888,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,8,18,3,2,45,Growing,21.04,21.04,Wet,Southern,1,75.47,-0.8500000000000014,0,0,1,High,1,0,0,Optimal,0,0,1,2,11,1,62.01,0,Medium,0,0.0,0.37297297297297294,15.759999999999998,32.54,33.55,0,27.03,0.42,none,31.65,4.22
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,23.54,86.7,55.68,0.3999999999999994,22.5,0.0,58.2,1.175,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,8,21,3,2,45,Growing,21.04,21.04,Wet,Southern,1,74.372,-1.4600000000000009,0,0,1,High,1,0,0,Optimal,0,0,1,2,11,1,68.47,0,Medium,0,0.0,0.4153140437544107,14.87,32.21,34.9,0,27.06,0.42,none,26.57,3.66
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,23.8,89.3,61.59,0.916666666666666,22.16,3.24,62.5,1.0444444444444445,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,9,0,4,2,45,Growing,21.04,21.04,Wet,Southern,1,74.84,-1.1999999999999993,0,0,1,High,1,0,0,Optimal,0,0,1,2,12,1,61.73,0,Medium,0,0.0,0.3802524364914523,14.870000000000001,32.730000000000004,32.23666666666667,0,27.71,0.42,none,33.94,4.02
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,25.09,82.2,57.0,0.2999999999999998,23.69,0.0,35.2,1.5305555555555554,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,9,3,4,2,45,Growing,21.04,21.04,Wet,Southern,1,77.162,0.08999999999999986,0,0,1,High,1,0,0,Optimal,0,0,1,2,12,1,70.19,0,Medium,0,0.0,0.4325862068965517,16.869999999999997,33.31,36.99333333333333,0,26.91,0.42,none,24.33,3.08
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,24.12,90.9,60.06,0.7833333333333332,23.31,0.0,46.7,0.8305555555555556,0.0184099357066898,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,9,6,4,2,45,Growing,21.04,21.04,Wet,Southern,1,75.416,-0.879999999999999,0,0,1,High,1,0,0,Optimal,0,0,1,2,12,1,62.88,0,Medium,0,0.0,0.39502129053390106,15.030000000000001,33.21,32.42666666666667,0,27.7,0.42,none,30.12,3.49
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,29.53,72.0,41.67,0.9833333333333324,28.87,1.77,34.1,1.672222222222222,0.6991873091444795,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,9,9,4,2,45,Growing,21.04,21.04,Wet,Southern,1,85.154,4.530000000000001,0,0,1,High,0,0,0,Optimal,0,0,1,2,12,1,93.15,1,High,1,2.34,0.6920553081790485,22.330000000000002,36.730000000000004,48.46333333333333,0,27.51,0.42,none,8.47,3.02
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,29.51,80.6,47.99,0.3583333333333325,28.51,1.65,48.5,1.6083333333333334,0.9938243299934634,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,9,12,4,2,45,Growing,21.04,21.04,Wet,Southern,1,85.11800000000001,4.510000000000002,0,0,1,High,1,0,0,Optimal,0,0,1,2,12,1,83.38,1,High,1,0.0,0.6023678301694223,21.450000000000003,37.57,43.47666666666667,0,27.38,0.42,none,20.32,3.62
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,27.8,82.1,47.61,0.8083333333333327,26.71,0.0,53.3,1.5694444444444444,0.707519097747295,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,9,15,4,2,45,Growing,21.04,21.04,Wet,Southern,1,82.04,2.8000000000000007,0,0,1,High,1,0,0,Optimal,0,0,1,2,12,1,81.79,1,High,1,0.0,0.5718987862579716,19.590000000000003,36.01,41.96333333333333,0,26.86,0.42,none,20.28,4.15
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,24.23,89.8,57.3,0.0249999999999994,23.5,0.0,58.3,0.9138888888888888,0.0099220480199806,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,9,18,4,2,45,Growing,21.04,21.04,Wet,Southern,1,75.614,-0.7699999999999996,0,0,1,High,1,0,0,Optimal,0,0,1,2,12,1,66.16,0,Medium,0,0.0,0.4156089193825043,15.25,33.21,33.78666666666667,0,26.95,0.42,none,30.33,4.26
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,24.58,89.1,59.8,0.7416666666666663,23.34,0.0,58.3,1.636111111111111,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,9,21,4,2,45,Growing,21.04,21.04,Wet,Southern,1,76.244,-0.4200000000000017,0,0,1,High,1,0,0,Optimal,0,0,1,2,12,1,64.22,0,Medium,0,0.0,0.40427631578947365,15.669999999999998,33.489999999999995,33.42,0,26.93,0.42,none,30.6,3.23
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,25.25,87.1,50.35,0.125,23.79,0.0,46.5,0.9888888888888888,0.0,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,10,0,5,2,45,Growing,21.04,21.04,Wet,Southern,1,77.45,0.25,0,0,1,High,1,0,0,Optimal,0,0,1,2,13,1,75.01,0,Medium,0,0.0,0.4917234664070107,16.54,33.96,37.68333333333334,0,27.54,0.42,none,24.72,3.91
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,25.35,81.9,63.19,0.0333333333333332,23.83,1.34,34.3,0.8944444444444445,0.005278100274149,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,10,3,5,2,45,Growing,21.04,21.04,Wet,Southern,1,77.63,0.3500000000000014,0,0,1,High,1,0,0,Optimal,0,0,1,2,13,1,64.33,0,Medium,0,0.0,0.3949213273095498,17.16,33.540000000000006,35.20333333333333,0,27.61,0.42,none,26.64,4.6
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,22.7,90.1,47.17,0.8833333333333329,21.3,0.0,44.9,1.338888888888889,0.0239124284139357,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,10,6,5,2,45,Growing,21.04,21.04,Wet,Southern,1,72.86,-2.3000000000000007,0,0,1,High,1,0,0,Optimal,0,0,1,2,13,1,74.95,0,Medium,0,0.0,0.47124766452148636,13.69,31.71,36.04333333333333,0,27.91,0.42,none,28.3,3.98
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,28.48,77.1,47.26,0.4083333333333332,27.09,0.0,36.4,2.080555555555556,0.7081337378901258,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,10,9,5,2,45,Growing,21.04,21.04,Wet,Southern,1,83.264,3.4800000000000004,0,0,1,High,0,0,0,Optimal,0,0,1,2,13,1,84.68,1,High,1,0.0,0.5901367592208869,20.770000000000003,36.19,44.20000000000001,0,28.06,0.42,none,15.6,2.92
4,1005,2005,s2005,3000,tomato,solanum lycopersicum,annual,outdoor,2,well-drained loam,full sun,seed propagation,"aphid, whitefly, leaf spot",vegetative,31.54,76.7,48.28,0.2916666666666661,29.84,3.5,40.7,1.6388888888888888,0.993277983199836,-6.932507,107.635992,Indonesia,West Java,Bandung,asia/jakarta,2026,1,10,12,5,2,45,Growing,21.04,21.04,Wet,Southern,1,88.772,6.539999999999999,1,0,0,High,0,0,0,Optimal,0,0,1,2,13,1,86.27,1,High,1,0.0,0.6400162337662337,23.869999999999997,39.21,46.03333333333333,0,27.36,0.413,none,20.42,4.26
