timestamp,sensor_id,location_id,temperature_c,humidity_pct,soil_moisture_pct,ph,light_lux,watering_amount_liters,future_height_cm,growth_rate,disease_name,disease_risk,yield_kg
2026-01-12 00:00:00,S2000,2000,24.13,86.0,62.87,6.51,0,0.0,16.27,0.42,none,31.23,3.06
2026-01-12 00:00:00,S2019,2019,24.35,81.6,60.2,7.17,0,0.0,11.09,0.35,none,26.38,0.46
2026-01-12 00:00:00,S2006,2006,24.56,87.6,61.31,6.72,1584,0.0,11.01,0.28,none,31.73,2.76
2026-01-12 03:00:00,S2019,2019,24.46,85.4,68.24,7.06,0,0.0,11.49,0.35,none,33.44,0.51
2026-01-12 03:00:00,S2016,2016,23.57,85.9,56.47,6.94,824,0.0,14.85,0.28,none,27.96,2.28
2026-01-12 03:00:00,S2002,2002,24.35,89.0,60.76,7.18,0,0.0,9.57,0.24,none,32.58,0.59
2026-01-12 03:00:00,S2015,2015,22.78,95.4,51.04,6.8,0,0.0,19.62,0.42,none,32.84,3.27
2026-01-12 03:00:00,S2012,2012,23.42,88.7,55.15,6.09,2082,0.0,17.38,0.24,none,29.54,0.84
2026-01-12 03:00:00,S2004,2004,25.81,85.3,60.72,6.1,0,0.0,21.27,0.35,none,29.6,0.57
2026-01-12 03:00:00,S2011,2011,24.52,86.3,50.31,6.82,2455,0.0,16.81,0.28,none,25.2,2.5
2026-01-12 03:00:00,S2003,2003,24.6,81.2,47.18,6.91,698,0.0,10.2,0.31,none,19.55,1.53
2026-01-12 03:00:00,S2000,2000,24.07,88.7,68.15,6.35,369,0.0,15.33,0.42,none,36.04,3.82
2026-01-12 03:00:00,S2017,2017,25.03,88.1,62.47,6.65,206,0.0,20.85,0.24,none,32.71,0.85
2026-01-12 03:00:00,S2013,2013,25.61,85.8,69.65,6.86,1817,0.0,27.24,0.31,none,34.47,1.47
2026-01-12 03:00:00,S2006,2006,24.59,80.4,45.31,6.56,352,0.0,11.06,0.28,none,17.98,2.56
2026-01-12 03:00:00,S2008,2008,25.43,85.3,69.72,6.62,0,0.0,28.08,0.31,none,34.1,1.24
2026-01-12 03:00:00,S2018,2018,22.52,94.1,67.67,6.92,307,0.0,20.96,0.31,none,40.11,1.84
2026-01-12 03:00:00,S2014,2014,23.74,91.2,44.84,6.75,0,0.0,30.84,0.35,none,26.38,0.62
2026-01-12 03:00:00,S2010,2010,24.41,82.1,54.22,6.22,444,0.0,22.08,0.42,none,23.79,3.16
2026-01-12 03:00:00,S2001,2001,25.34,87.9,53.14,6.32,1368,0.0,11.76,0.28,none,27.89,2.57
2026-01-12 03:00:00,S2009,2009,24.04,92.2,46.18,6.26,0,0.0,23.0,0.35,none,27.85,0.41
2026-01-12 03:00:00,S2005,2005,22.52,86.3,54.43,6.8,1227,0.0,28.67,0.42,none,27.25,3.9
2026-01-12 03:00:00,S2007,2007,22.7,88.7,61.51,6.25,0,0.0,15.36,0.24,none,32.72,0.69
2026-01-12 06:00:00,S2001,2001,25.43,82.1,66.57,7.03,0,0.0,11.61,0.28,none,29.96,2.29
2026-01-12 06:00:00,S2013,2013,24.43,88.6,61.12,6.11,1399,0.0,26.83,0.31,none,32.44,1.22
2026-01-12 06:00:00,S2015,2015,24.37,80.9,62.15,6.1,0,0.0,19.67,0.42,none,26.8,3.31
2026-01-12 06:00:00,S2012,2012,22.82,86.0,51.23,6.51,1070,0.0,17.34,0.24,none,25.41,0.55
2026-01-12 06:00:00,S2017,2017,22.58,87.3,57.91,6.13,0,0.0,21.37,0.24,none,29.79,0.7
2026-01-12 06:00:00,S2008,2008,24.27,87.5,68.57,6.43,964,0.0,27.66,0.31,none,35.28,1.55
2026-01-12 06:00:00,S2010,2010,25.67,89.2,57.44,6.72,0,0.0,22.97,0.42,none,31.08,3.55
2026-01-12 06:00:00,S2005,2005,25.57,82.4,60.4,6.35,0,0.0,27.98,0.42,none,27.12,4.73
2026-01-12 06:00:00,S2007,2007,24.11,82.2,62.53,6.43,38,0.0,15.42,0.24,none,28.03,0.62
2026-01-12 06:00:00,S2009,2009,23.71,88.5,78.07,6.34,0,0.0,23.42,0.35,none,40.83,0.51
2026-01-12 06:00:00,S2004,2004,22.83,88.8,55.61,6.15,1621,0.0,21.11,0.35,none,29.84,0.38
2026-01-12 06:00:00,S2000,2000,24.69,86.9,55.65,6.03,0,0.0,15.51,0.42,none,28.35,3.86
2026-01-12 06:00:00,S2016,2016,22.36,92.2,52.78,6.98,0,0.0,14.99,0.28,none,31.15,2.88
2026-01-12 06:00:00,S2014,2014,24.03,85.2,48.38,6.82,0,0.0,30.68,0.35,none,23.35,0.43
2026-01-12 06:00:00,S2006,2006,23.84,91.4,58.64,6.23,0,0.0,11.12,0.28,none,33.44,1.98
2026-01-12 06:00:00,S2003,2003,25.29,80.8,46.64,6.82,1832,0.0,10.94,0.31,none,18.96,1.21
2026-01-12 06:00:00,S2019,2019,22.52,92.0,55.15,6.43,0,0.0,10.74,0.35,none,32.17,0.4
2026-01-12 06:00:00,S2011,2011,23.38,85.1,51.55,6.43,0,0.0,16.63,0.28,none,24.85,1.96
2026-01-12 06:00:00,S2002,2002,25.12,86.3,58.71,6.68,1483,0.0,9.06,0.24,none,29.39,0.59
2026-01-12 06:00:00,S2018,2018,24.2,91.8,62.63,6.08,985,0.0,21.53,0.31,none,35.75,1.99
2026-01-12 09:00:00,S2010,2010,27.28,78.8,41.78,6.62,70056,0.0,21.83,0.42,none,14.93,4.08
2026-01-12 09:00:00,S2017,2017,29.7,82.1,55.1,6.35,70952,0.0,21.31,0.24,none,25.63,0.73
2026-01-12 09:00:00,S2005,2005,29.22,76.0,45.64,6.19,71027,0.0,28.92,0.42,none,15.06,3.79
2026-01-12 09:00:00,S2003,2003,30.56,73.0,44.33,7.17,70568,0.0,10.48,0.308,none,14.68,1.78
2026-01-12 09:00:00,S2015,2015,28.06,82.0,42.45,6.97,71352,0.0,19.09,0.42,none,17.83,4.55
2026-01-12 09:00:00,S2019,2019,27.64,79.2,39.88,6.91,70198,1.56,11.19,0.35,none,14.3,0.57
2026-01-12 09:00:00,S2012,2012,30.59,73.2,37.1,7.08,70304,2.52,17.41,0.238,none,11.29,0.86
2026-01-12 09:00:00,S2008,2008,29.5,80.3,49.46,6.24,71345,0.0,27.93,0.31,none,20.97,1.74
2026-01-12 09:00:00,S2014,2014,28.25,84.5,36.88,6.61,72768,3.27,30.81,0.35,none,17.04,0.62
2026-01-12 09:00:00,S2000,2000,29.78,80.9,52.68,6.75,69551,0.0,15.34,0.42,none,23.62,3.79
2026-01-12 09:00:00,S2002,2002,28.88,79.5,69.28,7.07,68434,0.0,9.3,0.24,none,29.24,0.77
2026-01-12 09:00:00,S2004,2004,29.52,77.7,48.77,7.04,71837,0.0,21.86,0.35,none,18.59,0.38
2026-01-12 09:00:00,S2007,2007,29.52,76.1,50.04,7.03,71916,0.0,15.09,0.24,none,17.94,0.58
2026-01-12 09:00:00,S2018,2018,28.84,77.0,53.83,7.18,72908,0.0,20.81,0.31,none,19.52,1.54
2026-01-12 09:00:00,S2013,2013,29.63,73.0,50.13,6.03,70195,0.0,27.64,0.31,none,15.72,1.75
2026-01-12 09:00:00,S2016,2016,29.81,77.5,69.06,6.55,70762,0.0,14.84,0.28,none,29.15,2.04
2026-01-12 09:00:00,S2011,2011,27.32,81.6,53.84,6.18,70937,0.0,16.57,0.28,none,23.2,2.29
2026-01-12 09:00:00,S2009,2009,28.34,74.2,52.52,6.72,70389,0.0,23.92,0.35,none,16.62,0.52
2026-01-12 09:00:00,S2001,2001,28.96,79.8,47.46,6.47,68706,0.0,11.78,0.28,none,18.57,2.94
2026-01-12 09:00:00,S2006,2006,29.11,71.4,33.15,6.18,69636,2.55,11.35,0.276,none,4.92,2.1
2026-01-12 12:00:00,S2010,2010,29.15,73.7,40.13,6.4,100645,2.42,22.75,0.42,none,10.33,4.26
2026-01-12 12:00:00,S2005,2005,29.36,74.1,38.69,6.42,99206,2.43,28.78,0.42,none,10.34,2.92
2026-01-12 12:00:00,S2014,2014,29.55,81.7,43.25,6.49,100996,0.0,30.14,0.35,none,19.09,0.56
2026-01-12 12:00:00,S2017,2017,31.1,74.5,39.56,6.41,98026,2.49,21.48,0.236,none,14.58,0.6
2026-01-12 12:00:00,S2011,2011,30.79,71.5,46.46,6.86,101793,0.0,16.85,0.277,none,15.01,2.26
2026-01-12 12:00:00,S2008,2008,30.27,74.8,36.95,6.46,98740,2.54,27.92,0.309,none,11.85,1.61
2026-01-12 12:00:00,S2016,2016,31.96,73.5,36.99,6.13,101808,2.6,14.99,0.273,none,14.22,2.41
2026-01-12 12:00:00,S2009,2009,31.4,70.5,45.79,7.14,98564,0.0,23.99,0.343,none,15.09,0.38
2026-01-12 12:00:00,S2003,2003,32.18,70.0,36.79,6.2,98393,1.76,10.38,0.301,none,11.75,1.9
2026-01-12 12:00:00,S2013,2013,30.08,74.2,65.38,6.27,101027,0.0,26.65,0.31,none,25.21,1.53
2026-01-12 12:00:00,S2007,2007,30.96,72.5,54.8,6.75,98194,0.0,15.48,0.237,none,20.32,0.78
2026-01-12 12:00:00,S2015,2015,29.62,75.6,31.68,6.77,98962,2.68,19.44,0.409,none,8.56,2.83
2026-01-12 12:00:00,S2001,2001,31.34,70.5,42.58,7.12,101532,2.38,11.66,0.275,none,13.37,1.91
2026-01-12 12:00:00,S2000,2000,30.73,74.0,33.37,6.86,99683,2.64,15.79,0.411,none,10.35,4.29
2026-01-12 12:00:00,S2012,2012,31.11,76.1,30.45,6.92,97827,2.81,17.24,0.228,none,11.32,0.64
2026-01-12 12:00:00,S2002,2002,30.82,71.8,43.22,6.44,99609,1.59,8.97,0.237,none,13.69,0.62
2026-01-12 12:00:00,S2006,2006,30.4,78.5,36.87,6.6,99056,2.57,11.02,0.278,none,15.03,2.37
2026-01-12 12:00:00,S2019,2019,30.58,70.1,57.12,6.79,98874,0.0,11.47,0.347,none,18.8,0.38
2026-01-12 12:00:00,S2004,2004,31.51,67.2,48.35,6.87,98083,0.0,21.57,0.343,none,13.96,0.49
2026-01-12 12:00:00,S2018,2018,32.35,74.3,37.54,6.39,101443,2.57,20.86,0.3,none,15.91,1.68
2026-01-12 15:00:00,S2002,2002,30.27,72.1,45.72,6.19,72343,0.0,9.35,0.239,none,14.08,0.86
2026-01-12 15:00:00,S2016,2016,28.28,76.0,39.13,6.39,70128,0.0,14.91,0.28,none,11.37,1.84
2026-01-12 15:00:00,S2000,2000,27.99,81.1,60.56,7.04,69396,0.0,16.49,0.42,none,26.16,4.19
2026-01-12 15:00:00,S2019,2019,27.36,82.0,49.36,6.34,72204,0.0,10.87,0.35,none,21.28,0.5
2026-01-12 15:00:00,S2006,2006,29.89,77.1,44.61,6.6,68547,0.0,11.3,0.28,none,16.76,2.43
2026-01-12 15:00:00,S2012,2012,29.59,73.5,51.42,6.6,72102,0.0,17.73,0.24,none,16.69,0.73
2026-01-12 15:00:00,S2014,2014,29.39,75.3,55.11,7.14,70181,0.0,30.44,0.35,none,19.57,0.52
2026-01-12 15:00:00,S2005,2005,27.25,79.5,47.63,6.69,70406,0.0,29.13,0.42,none,18.42,4.11
2026-01-12 15:00:00,S2003,2003,27.81,83.5,54.24,6.23,72413,0.0,10.35,0.31,none,24.92,1.39
2026-01-12 15:00:00,S2004,2004,30.1,70.1,41.16,6.08,72595,2.38,22.13,0.35,none,9.86,0.46
2026-01-12 15:00:00,S2008,2008,29.48,75.4,46.34,6.96,70934,0.0,27.66,0.31,none,15.45,1.71
2026-01-12 15:00:00,S2011,2011,28.14,77.0,54.41,7.07,73009,0.0,16.57,0.28,none,19.8,2.97
2026-01-12 15:00:00,S2017,2017,29.42,73.1,71.41,6.78,68718,0.0,21.21,0.24,none,26.02,0.86
2026-01-12 15:00:00,S2009,2009,27.94,76.0,67.37,6.71,70615,0.0,22.89,0.35,none,25.49,0.46
2026-01-12 15:00:00,S2015,2015,29.79,77.5,66.99,6.55,72963,0.0,19.27,0.42,none,28.07,3.0
2026-01-12 15:00:00,S2013,2013,27.41,81.3,40.45,6.8,72495,0.0,27.61,0.31,none,16.27,1.27
2026-01-12 15:00:00,S2010,2010,27.57,81.9,52.76,6.95,69706,0.0,22.84,0.42,none,22.9,4.22
2026-01-12 15:00:00,S2007,2007,29.73,74.2,35.75,7.03,69635,2.58,15.02,0.24,none,9.7,0.61
2026-01-12 15:00:00,S2001,2001,29.23,77.7,74.47,6.46,68732,0.0,11.46,0.28,none,30.86,2.43
2026-01-12 15:00:00,S2018,2018,29.58,72.1,45.99,6.25,70531,0.0,21.41,0.31,none,12.83,1.91
2026-01-12 18:00:00,S2004,2004,22.66,91.5,48.41,6.19,1768,0.0,21.11,0.35,none,28.41,0.39
2026-01-12 18:00:00,S2001,2001,23.54,84.9,55.22,6.53,0,0.0,11.54,0.28,none,26.53,1.81
2026-01-12 18:00:00,S2002,2002,23.05,87.7,47.28,6.43,0,0.0,9.54,0.24,none,24.8,0.62
2026-01-12 18:00:00,S2018,2018,22.56,84.0,49.28,6.15,958,0.0,21.49,0.31,none,22.84,1.91
2026-01-12 18:00:00,S2012,2012,24.83,84.1,54.71,6.0,1911,0.0,17.33,0.24,none,25.63,0.75
2026-01-12 18:00:00,S2003,2003,24.52,85.8,58.59,6.87,0,0.0,10.21,0.31,none,28.94,1.53
2026-01-12 18:00:00,S2011,2011,24.48,86.8,59.15,6.29,0,0.0,17.02,0.28,none,30.01,2.94
2026-01-12 18:00:00,S2017,2017,22.75,86.2,67.19,6.77,1052,0.0,21.29,0.24,none,33.56,0.78
2026-01-12 18:00:00,S2016,2016,24.02,90.9,89.94,6.94,1283,0.0,14.95,0.28,fungal_leaf_spot,48.69,1.88
2026-01-12 18:00:00,S2019,2019,25.2,86.7,60.85,6.51,1973,0.0,11.49,0.35,none,30.79,0.46
2026-01-12 18:00:00,S2006,2006,25.32,90.8,61.42,6.48,1941,0.0,10.92,0.28,none,34.35,2.48
2026-01-12 18:00:00,S2007,2007,25.22,81.5,65.48,6.57,0,0.0,15.13,0.24,none,28.94,0.87
2026-01-12 18:00:00,S2013,2013,24.39,82.3,49.81,6.43,0,0.0,26.97,0.31,none,21.75,1.36
2026-01-12 18:00:00,S2015,2015,22.82,86.3,42.63,7.19,0,0.0,20.03,0.42,none,21.36,3.95
2026-01-12 18:00:00,S2008,2008,24.34,91.2,51.99,6.55,1976,0.0,28.45,0.31,none,29.96,1.95
2026-01-12 18:00:00,S2000,2000,23.48,83.1,66.01,6.25,2028,0.0,15.52,0.42,none,30.48,3.67
2026-01-12 18:00:00,S2009,2009,24.2,81.6,50.0,6.97,0,0.0,23.16,0.35,none,21.28,0.57
2026-01-12 18:00:00,S2014,2014,24.23,89.6,54.74,6.01,1153,0.0,30.15,0.35,none,30.05,0.41
2026-01-12 18:00:00,S2010,2010,22.77,86.0,58.77,7.13,1182,0.0,21.91,0.42,none,29.19,4.55
2026-01-12 18:00:00,S2005,2005,22.87,89.8,53.99,6.98,2323,0.0,27.96,0.42,none,29.84,4.53
2026-01-12 21:00:00,S2000,2000,24.61,83.6,60.62,6.16,0,0.0,15.67,0.42,none,28.19,4.43
2026-01-12 21:00:00,S2010,2010,24.76,84.1,59.57,6.68,0,0.0,22.87,0.42,none,28.06,3.72
2026-01-12 21:00:00,S2013,2013,24.68,88.3,56.95,6.21,0,0.0,26.97,0.31,none,30.12,1.93
2026-01-12 21:00:00,S2009,2009,25.03,81.1,61.07,7.05,0,0.0,23.77,0.35,none,26.41,0.39
2026-01-12 21:00:00,S2017,2017,24.53,82.3,61.96,6.46,0,0.0,21.11,0.24,none,27.82,0.65
2026-01-12 21:00:00,S2019,2019,23.66,87.8,50.09,6.12,1805,0.0,11.07,0.35,none,26.29,0.47
2026-01-12 21:00:00,S2018,2018,24.55,83.7,48.05,7.08,0,0.0,21.01,0.31,none,21.99,1.69
2026-01-12 21:00:00,S2014,2014,25.39,86.6,72.54,6.34,601,0.0,30.14,0.35,none,36.55,0.45
2026-01-12 21:00:00,S2008,2008,24.76,90.5,54.64,6.36,0,0.0,27.89,0.31,none,30.72,1.43
2026-01-12 21:00:00,S2012,2012,22.65,94.1,63.54,6.44,544,0.0,17.55,0.24,none,38.05,0.8
2026-01-12 21:00:00,S2006,2006,22.8,88.4,63.36,6.37,0,0.0,10.83,0.28,none,33.4,2.94
2026-01-12 21:00:00,S2015,2015,23.96,84.7,64.52,6.26,453,0.0,18.92,0.42,none,31.02,3.23
2026-01-12 21:00:00,S2004,2004,25.71,90.3,52.17,6.92,0,0.0,22.18,0.35,none,29.32,0.42
2026-01-12 21:00:00,S2005,2005,23.94,87.6,90.46,6.95,1687,0.0,29.26,0.42,fungal_leaf_spot,46.31,3.31
2026-01-12 21:00:00,S2002,2002,24.17,91.7,50.23,6.0,699,0.0,9.46,0.24,none,29.48,0.65
2026-01-12 21:00:00,S2007,2007,24.85,85.8,50.02,7.06,0,0.0,14.81,0.24,none,24.65,0.63
2026-01-12 21:00:00,S2016,2016,24.66,82.0,50.87,6.18,0,0.0,14.88,0.28,none,22.04,2.96
2026-01-12 21:00:00,S2011,2011,23.67,88.8,64.21,7.2,1886,0.0,17.14,0.28,none,34.14,2.51
2026-01-12 21:00:00,S2001,2001,22.61,93.6,61.52,6.26,0,0.0,11.82,0.28,none,36.64,2.0
2026-01-12 21:00:00,S2003,2003,25.67,87.6,58.73,6.81,537,0.0,10.11,0.31,none,30.44,1.56
2026-01-13 00:00:00,S2012,2012,24.55,90.8,60.23,6.8,0,0.0,17.78,0.24,none,33.75,0.62
2026-01-13 00:00:00,S2013,2013,25.65,83.3,62.77,6.59,0,0.0,27.3,0.31,none,29.03,1.76
2026-01-13 00:00:00,S2006,2006,25.11,88.5,54.24,6.79,0,0.0,11.23,0.28,none,28.92,2.56
2026-01-13 00:00:00,S2010,2010,23.61,87.2,58.16,6.99,321,0.0,23.36,0.42,none,29.84,4.33
2026-01-13 00:00:00,S2001,2001,25.39,81.0,54.31,6.45,1881,0.0,11.43,0.28,none,22.96,1.92
2026-01-13 00:00:00,S2007,2007,22.23,84.8,65.14,6.11,1175,0.0,14.97,0.24,none,31.41,0.58
2026-01-13 00:00:00,S2018,2018,23.61,90.8,61.47,6.38,0,0.0,21.36,0.31,none,34.38,1.49
2026-01-13 00:00:00,S2009,2009,25.43,85.8,65.61,6.35,0,0.0,24.01,0.35,none,32.45,0.51
2026-01-13 00:00:00,S2017,2017,25.3,85.8,55.41,6.55,0,0.0,21.82,0.24,none,27.34,0.8
2026-01-13 00:00:00,S2019,2019,24.58,87.2,59.69,6.23,0,0.0,12.19,0.35,none,30.61,0.47
2026-01-13 00:00:00,S2014,2014,24.75,87.8,52.56,6.11,0,0.0,30.36,0.35,none,27.52,0.39
2026-01-13 00:00:00,S2008,2008,22.95,90.4,55.05,6.9,1548,0.0,27.83,0.31,none,30.85,1.23
2026-01-13 00:00:00,S2016,2016,23.23,88.6,46.3,6.91,1358,0.0,14.92,0.28,none,25.03,2.43
2026-01-13 00:00:00,S2003,2003,24.38,87.4,55.15,6.95,1590,0.0,10.69,0.31,none,28.5,1.85
2026-01-13 00:00:00,S2004,2004,23.31,88.0,50.29,6.71,0,0.0,21.35,0.35,none,26.55,0.53
2026-01-13 00:00:00,S2005,2005,24.77,85.9,58.9,6.25,1998,0.0,29.71,0.42,none,29.17,3.25
2026-01-13 00:00:00,S2000,2000,23.54,86.6,68.07,7.09,0,0.0,15.92,0.42,none,34.31,3.36
2026-01-13 00:00:00,S2011,2011,24.78,87.2,65.77,6.59,643,0.0,17.3,0.28,none,33.65,2.38
2026-01-13 00:00:00,S2015,2015,24.58,85.7,50.04,6.66,0,0.0,19.93,0.42,none,24.58,3.63
2026-01-13 00:00:00,S2002,2002,22.3,93.1,63.53,6.04,0,0.0,9.53,0.24,none,37.24,0.75
2026-01-13 03:00:00,S2018,2018,22.94,89.7,63.91,6.8,0,0.0,21.38,0.31,none,34.72,1.83
2026-01-13 03:00:00,S2019,2019,22.39,90.0,84.2,6.85,2495,0.0,11.12,0.35,fungal_leaf_spot,45.1,0.57
2026-01-13 03:00:00,S2002,2002,25.17,86.0,62.58,6.74,0,0.0,9.87,0.24,none,31.09,0.83
2026-01-13 03:00:00,S2004,2004,22.96,89.1,57.39,7.09,2360,0.0,22.1,0.35,none,30.97,0.38
2026-01-13 03:00:00,S2006,2006,23.83,86.6,64.23,6.47,0,0.0,11.85,0.28,none,32.39,2.87
2026-01-13 03:00:00,S2005,2005,24.48,93.0,69.37,6.61,1108,0.0,28.83,0.42,none,40.09,3.96
2026-01-13 03:00:00,S2017,2017,24.13,89.4,48.71,7.0,0,0.0,21.69,0.24,none,26.88,0.57
2026-01-13 03:00:00,S2011,2011,25.5,82.7,61.29,6.49,0,0.0,17.52,0.28,none,27.81,1.98
2026-01-13 03:00:00,S2000,2000,22.67,93.2,59.23,6.51,0,0.0,16.54,0.42,none,35.17,3.87
2026-01-13 03:00:00,S2010,2010,24.73,85.3,57.43,6.69,0,0.0,22.16,0.42,none,27.95,3.12
2026-01-13 03:00:00,S2003,2003,25.19,85.8,51.82,7.1,0,0.0,10.7,0.31,none,25.55,1.64
2026-01-13 03:00:00,S2008,2008,24.88,88.8,49.75,6.41,0,0.0,28.55,0.31,none,26.91,1.46
2026-01-13 03:00:00,S2014,2014,24.73,91.6,47.95,6.07,1947,0.0,31.3,0.35,none,28.25,0.57
2026-01-13 03:00:00,S2007,2007,23.11,92.3,59.29,6.76,2198,0.0,15.2,0.24,none,34.48,0.55
2026-01-13 03:00:00,S2001,2001,23.96,87.1,58.32,6.01,0,0.0,11.69,0.28,none,29.84,1.98
2026-01-13 03:00:00,S2015,2015,24.15,85.4,52.28,6.17,0,0.0,20.43,0.42,none,25.46,3.78
2026-01-13 03:00:00,S2016,2016,25.33,86.1,60.21,6.59,0,0.0,15.16,0.28,none,29.98,2.15
2026-01-13 03:00:00,S2009,2009,23.39,89.2,53.0,7.15,0,0.0,23.34,0.35,none,28.86,0.45
2026-01-13 03:00:00,S2013,2013,24.72,88.7,52.04,6.81,0,0.0,27.39,0.31,none,27.98,1.79
2026-01-13 03:00:00,S2012,2012,22.94,88.2,58.14,6.23,0,0.0,17.65,0.24,none,30.63,0.63
2026-01-13 06:00:00,S2012,2012,22.8,86.6,74.37,6.08,0,0.0,17.72,0.24,none,37.47,0.64
2026-01-13 06:00:00,S2018,2018,24.73,88.6,56.13,7.15,25,0.0,21.18,0.31,none,29.94,1.6
2026-01-13 06:00:00,S2004,2004,24.89,86.8,46.79,6.85,8,0.0,22.6,0.35,none,23.83,0.57
2026-01-13 06:00:00,S2017,2017,23.56,86.5,56.07,6.92,0,0.0,21.59,0.24,none,28.24,0.54
2026-01-13 06:00:00,S2003,2003,23.78,91.4,68.4,6.75,373,0.0,10.38,0.31,none,38.32,1.22
2026-01-13 06:00:00,S2016,2016,22.74,84.4,57.03,6.84,1300,0.0,15.23,0.28,none,27.04,1.91
2026-01-13 06:00:00,S2000,2000,24.34,90.4,51.75,6.46,0,0.0,16.92,0.42,none,29.2,3.61
2026-01-13 06:00:00,S2002,2002,25.57,81.5,55.48,6.95,1105,0.0,9.67,0.24,none,23.94,0.69
2026-01-13 06:00:00,S2005,2005,23.83,87.1,61.9,6.81,2356,0.0,29.48,0.42,none,31.63,3.11
2026-01-13 06:00:00,S2015,2015,25.23,84.8,61.38,6.23,0,0.0,19.32,0.42,none,29.53,4.34
2026-01-13 06:00:00,S2019,2019,23.23,92.2,63.88,6.22,0,0.0,11.16,0.35,none,36.7,0.59
2026-01-13 06:00:00,S2009,2009,25.3,85.1,74.54,6.73,2212,0.0,23.58,0.35,none,36.35,0.56
2026-01-13 06:00:00,S2011,2011,22.69,93.1,61.47,6.69,2140,0.0,16.89,0.28,none,36.21,2.23
2026-01-13 06:00:00,S2014,2014,25.2,83.8,55.11,6.37,940,0.0,31.03,0.35,none,25.59,0.56
2026-01-13 06:00:00,S2013,2013,24.62,88.9,50.46,6.29,1698,0.0,27.72,0.31,none,27.35,1.27
2026-01-13 06:00:00,S2010,2010,24.56,85.0,71.32,6.74,2182,0.0,23.27,0.42,none,34.66,3.79
2026-01-13 06:00:00,S2006,2006,22.78,92.5,44.59,6.61,0,0.0,11.87,0.28,none,27.3,2.9
2026-01-13 06:00:00,S2001,2001,22.81,89.7,71.34,7.13,0,0.0,12.18,0.28,none,38.43,2.16
2026-01-13 06:00:00,S2007,2007,24.65,89.0,62.27,7.15,968,0.0,15.43,0.24,none,33.34,0.63
2026-01-13 06:00:00,S2008,2008,23.03,94.0,62.01,6.27,0,0.0,28.15,0.31,none,37.2,1.87
2026-01-13 09:00:00,S2001,2001,29.6,80.8,32.4,6.16,69447,2.65,11.82,0.274,none,13.04,1.89
2026-01-13 09:00:00,S2004,2004,30.28,73.2,37.96,6.42,69347,2.46,22.55,0.349,none,11.1,0.51
2026-01-13 09:00:00,S2002,2002,27.85,78.1,43.34,6.16,68491,0.0,9.57,0.24,none,15.15,0.85
2026-01-13 09:00:00,S2010,2010,27.12,78.4,55.45,6.55,69430,0.0,22.19,0.42,none,21.45,3.35
2026-01-13 09:00:00,S2003,2003,27.7,83.9,48.05,6.57,69347,0.0,10.84,0.31,none,22.15,1.7
2026-01-13 09:00:00,S2011,2011,28.45,77.0,42.16,7.09,69542,0.0,16.84,0.28,none,13.68,2.27
2026-01-13 09:00:00,S2005,2005,30.1,75.8,51.9,6.42,68456,0.0,29.7,0.419,none,19.79,3.41
2026-01-13 09:00:00,S2000,2000,28.35,81.5,47.83,6.63,72477,0.0,15.96,0.42,none,20.12,4.5
2026-01-13 09:00:00,S2008,2008,28.4,83.6,53.53,7.17,69407,0.0,28.83,0.31,none,24.64,1.99
2026-01-13 09:00:00,S2012,2012,29.7,79.2,50.98,6.94,72623,0.0,17.94,0.24,none,21.25,0.55
2026-01-13 09:00:00,S2019,2019,27.6,80.3,52.57,7.06,69216,0.0,12.14,0.35,none,21.52,0.52
2026-01-13 09:00:00,S2007,2007,28.61,80.8,62.87,6.9,71934,0.0,15.76,0.24,none,27.07,0.76
2026-01-13 09:00:00,S2014,2014,28.34,83.4,45.46,6.07,69143,0.0,30.98,0.35,none,20.45,0.52
2026-01-13 09:00:00,S2009,2009,27.81,83.2,37.95,6.8,73194,0.0,23.93,0.35,none,16.54,0.4
2026-01-13 09:00:00,S2016,2016,28.09,84.5,39.16,6.29,70571,0.0,15.53,0.28,none,18.18,2.52
2026-01-13 09:00:00,S2013,2013,28.84,74.2,50.16,6.56,70365,0.0,26.93,0.31,none,15.44,1.33
2026-01-13 09:00:00,S2006,2006,28.77,74.5,57.52,6.3,70020,0.0,11.95,0.28,none,19.36,2.07
2026-01-13 09:00:00,S2017,2017,30.15,81.8,64.34,6.13,71202,0.0,21.72,0.24,none,30.91,0.56
2026-01-13 09:00:00,S2015,2015,29.93,76.1,52.92,6.72,71659,0.0,19.23,0.42,none,20.2,3.79
2026-01-13 09:00:00,S2018,2018,29.11,76.6,44.23,7.08,68316,0.0,21.21,0.31,none,14.61,1.38
2026-01-13 12:00:00,S2004,2004,30.94,76.9,32.08,6.19,99178,2.71,21.54,0.338,none,12.44,0.46
2026-01-13 12:00:00,S2000,2000,31.02,79.0,57.91,6.53,98653,0.0,16.96,0.414,none,27.2,3.11
2026-01-13 12:00:00,S2015,2015,32.05,73.5,35.01,7.04,102210,2.69,20.56,0.408,none,13.4,4.13
2026-01-13 12:00:00,S2011,2011,29.96,75.3,36.8,7.03,100060,2.52,17.55,0.28,none,11.56,2.62
2026-01-13 12:00:00,S2007,2007,31.78,67.5,45.48,6.71,97725,0.0,15.29,0.234,none,13.3,0.52
2026-01-13 12:00:00,S2008,2008,30.65,74.1,40.49,6.61,101099,2.45,28.57,0.307,none,13.82,1.7
